Timestamp,I have read the above and voluntarily agree to participate in this survey.  ,Age,Gender,Marital Status ,Higher Education Level ,Current Sector,Job Title / Position (*Senior Officer) ,Years of Work Experience ,Employment Type ,Weekly Working Hours ,Daily Communication (office to Home) Time,I have the freedom to decide how I complete my tasks. ,My workload often leaves me with little free time or energy. ,My supervisor encourages me to share new ideas. ,My organization values creativity and innovation. ,I feel psychologically safe to express new or different opinions at work. ,My job provides opportunities to learn new skills. ,I receive fair recognition for innovative work. ,My job allows flexibility to balance personal and professional life. ,I feel overburdened with repetitive tasks that reduce creativity. ,I believe my work environment supports experimentation and risk-taking. ,My current job helps me build skills useful for future independence. ,I am gaining valuable professional networks through my job. ,My job provides financial stability. ,I can save money regularly from my salary. ,I feel financially secure enough to take career risks. ,I believe my job is preparing me for greater responsibilities. ,I believe abilities can be developed through dedication and effort (growth mindset). ,I am willing to take risks to achieve greater independence. ,I often think about starting something of my own (business/project). ,I prefer stability and security over independence and risk. ,I feel motivated to innovate despite work constraints. ,I regularly suggest new ideas at my workplace. ,My job encourages entrepreneurship (innovation inside the company). ,I am involved in personal side-projects outside my job. ,I dedicate weekly time to creative or entrepreneurial work beyond my job. ,I have plans to start my own venture in the future. ,"I have already taken steps towards independence (registered business, freelancing, partnerships, etc.). ",My job hinders me from working on personal projects. ,"Without this job, I would pursue more innovative activities. ","My job has taught me how to manage projects, teams, or resources. ",I believe my job is a stepping stone toward something bigger in life. ,Barriers: (Check all that apply) ,Enablers: (Check all that apply) ,"In your own words, how has your job influenced your ability to innovate or pursue independence? ",What changes in your job/organization would help you be more creative or independent? ,Do you view your job as a constraint or a stepping stone? Why? ,Age,Age
12/27/2025 13:56:34,,,Female,Married,Bachelor’s,Private,Banker,3–5,Permanent,30–40,"30–60 mins,",1,2,2,2,1,2,3,1,3,1,1,2,3,2,4,2,3,1,5,2,3,2,2,3,4,5,5,4,3,3,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Supportive boss/organization,,,,31–35,
12/27/2025 13:59:02,,,Female,Married,Bachelor’s,Public,Teacher,3–5,Permanent,30–40,"30–60 mins,",2,1,2,1,2,3,1,2,3,3,4,4,5,3,3,5,2,4,3,3,4,2,2,4,4,4,3,3,2,3,4,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Skills and knowledge from current job, Motivation/passion",,,,31–35,
12/27/2025 14:02:47,,,Male,Married,Master’s,Private,Writer,0–2,Permanent,30–40,"30–60 mins,",1,1,2,1,2,2,1,1,3,3,2,1,3,2,2,2,4,4,4,5,3,2,2,1,3,4,5,3,4,4,5,"Lack of time, Lack of financial security","Supportive boss/organization, Financial savings",,,,31–35,
12/27/2025 14:06:50,,,Male,Married,Bachelor’s,Private,Writer,3–5,Permanent,30–40,"30–60 mins,",2,1,2,2,2,2,2,3,3,2,1,2,3,2,3,3,4,4,3,3,4,2,2,4,5,3,5,4,4,3,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,31–35,
12/27/2025 21:16:05,,,Male,Married,Bachelor’s,Private,Sales Man,3–5,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,3,4,3,5,3,3,4,3,5,5,4,3,4,5,4,"Lack of time, Fear of risk/failure, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",,,,26–30,
12/27/2025 21:17:49,,,Male,Single,HSC,Private,Sales Man ,0–2,Permanent,51+,Less than 30 mins,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,4,3,4,5,3,5,4,3,5,4,3,5,4,5,3,"Lack of financial security, Fear of risk/failure, Lack of skills","Financial savings, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,18-25,
12/27/2025 21:19:38,,,Male,Married,Bachelor’s,Private,Sales man,0–2,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,4,3,4,5,3,5,3,4,3,5,4,5,5,4,4,"Lack of time, Family responsibilities, Unsupportive organization, Lack of skills","Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,26–30,
12/27/2025 21:21:23,,,Male,Married,Bachelor’s,Private,Sales manager ,6–10,Permanent,51+,Less than 30 mins,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,4,3,5,4,3,4,3,5,5,3,4,5,5,4,4,"Lack of time, Lack of financial security, Fear of risk/failure","Supportive boss/organization, Financial savings, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,26–30,
12/27/2025 21:23:12,,,Male,Single,Bachelor’s,Private,Sales man,3–5,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,4,5,4,5,4,5,4,3,5,4,5,3,4,4,5,"Lack of time, Lack of financial security, Unsupportive organization","Supportive boss/organization, Skills and knowledge from current job",,,,26–30,
12/27/2025 21:25:01,,,Male,Married,SSC or Less,Private,Sales man,6–10,Permanent,51+,Less than 30 mins,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,2,4,5,3,3,4,5,4,5,4,3,5,4,3,5,5,"Lack of financial security, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,26–30,
12/27/2025 21:27:59,,,Male,Married,HSC,Private,Sales man,3–5,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,2,4,5,4,5,4,1,2,3,4,5,4,5,4,3,5,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,26–30,
12/27/2025 21:29:54,,,Male,Married,HSC,Private,Sales man,6–10,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,2,3,1,3,2,4,5,4,5,4,1,4,5,3,4,5,3,4,4,5,"Lack of time, Family responsibilities, Fear of risk/failure, Lack of skills","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Motivation/passion",,,,31–35,
12/27/2025 21:30:11,,,Male,Married,Bachelor’s,Private,Sales executive ,3–5,Permanent,30–40,"30–60 mins,",2,1,2,1,2,3,3,2,3,3,2,2,1,2,1,2,4,5,5,4,3,2,1,2,1,2,3,3,3,3,3,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",independence ,Creative ,Steeping stone ,36–40,
12/27/2025 21:34:48,,,Male,Married,Bachelor’s,Public,Teacher ,3–5,Permanent,30–40,"30–60 mins,",2,1,2,2,1,2,1,2,2,2,2,1,1,2,1,3,4,2,2,3,3,2,1,2,1,2,2,4,4,5,5,"Lack of time, Fear of risk/failure","Supportive boss/organization, Access to resources (labs, tools, internet, etc.)",Innovate,Creative ,Stepping stone ,26–30,
12/27/2025 21:39:21,,,Female,Married,Master’s,Private,Junior officer,3–5,Permanent,30–40,"30–60 mins,",2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,4,5,4,5,3,2,3,4,4,3,3,4,5,5,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Motivation/passion",,,,26–30,
12/27/2025 21:42:31,,,Male,Married,Bachelor’s,Private,Writer,3–5,Permanent,30–40,"30–60 mins,",4,5,5,4,5,5,4,3,1,2,2,2,3,4,3,3,2,1,3,4,5,3,4,3,4,4,5,5,3,3,3,"Lack of time, Family responsibilities, Lack of skills","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,18-25,
12/27/2025 21:49:13,,,Male,Married,Bachelor’s,Private,TSO,3–5,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,2,1,2,1,3,2,4,5,4,5,4,5,4,4,5,3,5,4,5,4,5,"Lack of time, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",,,,26–30,
12/27/2025 21:50:53,,,Male,Married,Bachelor’s,Private,TSM,6–10,Permanent,51+,Less than 30 mins,1,2,1,2,2,1,2,1,2,1,1,3,1,2,2,1,5,4,5,3,4,5,4,5,3,4,5,4,5,3,5,"Lack of time, Lack of financial security, Fear of risk/failure, Unsupportive organization","Financial savings, Skills and knowledge from current job, Motivation/passion",,,,26–30,
12/27/2025 21:56:38,,,Female,Married,HSC,Private,Sales Man,0–2,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,4,5,4,5,4,4,5,4,5,4,5,4,5,5,4,"Lack of time, Family responsibilities, Fear of risk/failure, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,26–30,
12/27/2025 22:01:30,,,Male,Single,HSC,Private,SR,0–2,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,4,5,4,5,4,3,4,5,4,5,5,4,5,5,4,"Lack of financial security, Family responsibilities, Fear of risk/failure, Lack of skills","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,18-25,
12/27/2025 22:04:39,,,Male,Married,HSC,Private,TSM,3–5,Permanent,51+,Less than 30 mins,1,2,1,1,2,1,2,1,2,1,1,1,3,2,2,1,1,2,5,4,5,4,5,4,5,4,5,4,4,5,4,"Lack of time, Fear of risk/failure, Lack of skills","Supportive boss/organization, Financial savings, Networks and contacts, Motivation/passion",,,,18-25,
12/27/2025 22:05:48,,,Male,Single,HSC,Private,Teacher ,0–2,Permanent,30–40,"30–60 mins,",1,2,1,2,1,1,3,3,3,3,1,1,2,3,2,3,4,5,4,4,5,2,2,1,2,1,2,2,3,2,2,"Lack of time, Lack of financial security","Financial savings, Motivation/passion",,,,18-25,
12/27/2025 22:10:28,,,Male,Married,HSC,Public,Writer,3–5,Permanent,51+,"30–60 mins,",1,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,4,3,4,2,1,3,3,2,"Lack of time, Lack of financial security","Financial savings, Networks and contacts",,,,26–30,
12/27/2025 22:12:39,,,Male,Married,Bachelor’s,Private,Writer,3–5,Permanent,30–40,"30–60 mins,",2,1,2,1,1,2,2,2,4,2,4,5,4,5,4,5,4,4,3,4,5,4,3,3,4,5,4,4,3,3,4,"Lack of time, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Motivation/passion",,,,31–35,
12/27/2025 22:14:31,,,Male,Married,Master’s,Public,Assistant manager,3–5,Permanent,41–50,"30–60 mins,",1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,2,3,4,4,5,4,3,5,4,4,3,5,5,3,4,2,"Lack of time, Lack of financial security","Financial savings, Networks and contacts",,,,31–35,
12/27/2025 22:17:51,,,Male,Married,Master’s,Private,Teacher ,3–5,Permanent,41–50,"30–60 mins,",1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,3,3,5,4,3,4,4,5,3,5,4,4,3,2,5,"Lack of time, Fear of risk/failure","Skills and knowledge from current job, Motivation/passion",,,,36–40,
12/27/2025 22:20:20,,,Male,Single,HSC,Private,Teacher,0–2,Permanent,41–50,Less than 30 mins,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,3,5,4,3,5,5,3,4,5,2,4,5,3,2,4,"Family responsibilities, Unsupportive organization","Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,18-25,
12/27/2025 22:22:26,,,Male,Married,PhD+=,Private,assistant manager,6–10,Permanent,51+,"30–60 mins,",1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,2,3,5,3,4,2,4,3,4,5,3,5,4,5,3,4,"Unsupportive organization, Lack of skills","Supportive boss/organization, Motivation/passion",,,,41–50,
12/27/2025 22:22:29,,,Male,Married,Bachelor’s,Private,Assistant researcher ,3–5,Permanent,30–40,"30–60 mins,",2,1,2,3,4,4,3,2,4,2,1,2,3,2,4,2,4,2,4,2,3,2,2,3,4,4,2,2,4,3,4,"Lack of time, Lack of financial security, Fear of risk/failure","Financial savings, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.), Motivation/passion",Independence ,Creative ,Steeping stone,26–30,
12/27/2025 22:25:23,,,Female,Married,HSC,Healthcare,Nurse,0–2,Permanent,30–40,1–2 hours,2,2,3,2,3,2,4,2,3,4,2,2,2,3,4,2,2,3,2,4,3,2,4,4,3,5,4,3,3,3,4,"Lack of time, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,26–30,
12/27/2025 22:26:03,,,Male,Married,Bachelor’s,Private,TSM,6–10,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,4,5,4,5,4,3,4,5,4,5,4,3,5,4,5,"Lack of time, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,31–35,
12/27/2025 22:28:13,,,Male,Married,Bachelor’s,Private,TSO,3–5,Permanent,51+,Less than 30 mins,1,2,1,2,1,2,1,2,1,2,1,3,2,1,1,2,4,5,4,5,3,4,5,4,5,4,5,4,5,4,5,"Lack of time, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,26–30,
12/27/2025 22:31:29,,,Male,Married,Bachelor’s,Healthcare,Assistant consultant ,3–5,Permanent,51+,1–2 hours,1,2,2,3,2,4,3,4,5,3,1,3,4,3,3,3,2,4,2,3,4,2,1,1,2,2,3,3,3,4,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Networks and contacts, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,31–35,
12/27/2025 22:34:32,,,Female,Married,Bachelor’s,Education,Teacher,3–5,Permanent,51+,1–2 hours,1,2,1,2,1,4,3,2,1,3,2,2,1,2,3,2,3,4,4,4,3,2,1,2,4,4,4,3,4,4,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,26–30,
12/27/2025 22:37:05,,,Male,Married,Master’s,Healthcare,Nurse,3–5,Permanent,51+,"30–60 mins,",2,3,1,2,3,2,3,2,2,3,1,3,2,3,3,2,4,5,3,4,3,2,2,4,4,4,3,3,4,4,4,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings",,,,36–40,
12/27/2025 22:39:09,,,Male,Married,Master’s,Private,Health assistant ,6–10,Permanent,51+,"30–60 mins,",1,2,2,1,2,4,4,2,3,3,2,1,2,1,3,3,4,5,4,3,3,4,4,3,2,3,3,4,2,3,3,"Lack of time, Family responsibilities","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,31–35,
12/27/2025 22:41:10,,,Female,Married,Master’s,Public,Health assistant ,6–10,Permanent,51+,"30–60 mins,",2,1,4,4,4,4,3,3,4,2,2,3,4,3,2,1,2,1,1,3,3,1,1,4,5,5,3,4,4,2,3,"Lack of time, Lack of financial security","Supportive boss/organization, Financial savings, Networks and contacts",,,,31–35,
12/27/2025 22:54:19,,,Female,Married,Bachelor’s,Private,Nurse ,3–5,Part-time,51+,"30–60 mins,",2,2,1,2,3,1,4,2,4,3,2,1,2,3,2,2,3,2,2,2,1,2,2,5,2,4,3,4,1,2,5,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization","Financial savings, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,26–30,
12/27/2025 23:00:13,,,Male,Married,Bachelor’s,Private,writer,3–5,Permanent,41–50,"30–60 mins,",2,1,2,1,2,3,1,2,2,1,1,1,1,2,1,2,4,4,5,3,2,2,4,5,4,3,4,3,3,4,3,"Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,31–35,
12/27/2025 23:01:22,,,Male,Single,Bachelor’s,Public,Health assistant ,3–5,Permanent,41–50,1–2 hours,2,2,2,2,2,3,1,2,3,2,1,1,2,2,2,5,2,2,3,4,3,2,3,5,3,2,3,2,2,2,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Supportive boss/organization,,,,18-25,
12/27/2025 23:02:56,,,Female,Married,Master’s,Public,Doctor,11–15,Permanent,41–50,1–2 hours,2,2,4,3,2,4,2,2,3,3,2,3,3,3,3,2,4,5,3,3,3,4,3,5,4,4,3,4,3,4,3,"Lack of time, Lack of financial security, Fear of risk/failure, Unsupportive organization","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Access to resources (labs, tools, internet, etc.)",,,,41–50,
12/27/2025 23:04:56,,,Female,Divorced,Bachelor’s,Private,Teacher,6–10,Contract,41–50,"30–60 mins,",2,1,2,2,3,4,1,5,4,4,2,1,2,3,1,4,4,5,4,2,5,3,1,3,4,4,2,2,4,3,4,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Networks and contacts",,,,26–30,
12/27/2025 23:06:32,,,Male,Married,Bachelor’s,Private,Graphic designer,6–10,Contract,41–50,"30–60 mins,",2,3,4,2,1,4,3,3,3,2,2,4,2,3,4,3,5,4,5,3,3,2,3,3,1,2,4,4,3,1,3,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,36–40,
12/27/2025 23:08:04,,,Male,Married,PhD+=,Private,Researcher,16+,Contract,41–50,1–2 hours,2,1,2,4,2,2,1,2,3,3,2,2,4,3,2,3,2,2,1,2,2,2,5,4,3,1,3,4,3,3,4,"Lack of time, Family responsibilities","Financial savings, Skills and knowledge from current job",,,,51+,
12/27/2025 23:10:12,,,Female,Divorced,Bachelor’s,Private,Banker,6–10,Contract,30–40,"30–60 mins,",4,2,2,1,1,1,2,4,2,2,2,3,3,3,3,3,2,2,3,2,3,4,4,3,5,5,4,3,4,2,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Supportive boss/organization,,,,36–40,
12/27/2025 23:11:59,,,Female,Single,HSC,Healthcare,Patient careman,3–5,Permanent,51+,More than 2 hours,1,1,2,3,2,2,2,3,3,4,2,2,3,4,2,2,4,4,4,4,4,2,2,3,2,4,4,3,4,4,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Motivation/passion",,,,26–30,
12/27/2025 23:13:58,,,Female,Divorced,Bachelor’s,NGO,First aider,3–5,Contract,30–40,1–2 hours,2,1,2,3,1,2,3,4,2,2,2,2,3,3,4,5,4,4,3,3,3,4,4,2,4,4,5,5,3,3,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,36–40,
12/27/2025 23:15:50,,,Male,Married,Master’s,Private,Motion graphic designer,3–5,Permanent,51+,1–2 hours,4,3,3,3,4,2,4,2,3,2,2,4,4,2,2,4,2,2,3,4,3,5,5,4,2,4,5,4,3,3,3,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,31–35,
12/27/2025 23:17:58,,,Female,Married,Bachelor’s,Private,Graphic designer,3–5,Part-time,41–50,1–2 hours,1,1,1,2,3,4,3,1,5,2,1,2,3,2,1,5,1,3,4,3,2,2,4,5,3,4,4,3,3,5,3,"Lack of time, Lack of financial security","Supportive boss/organization, Financial savings",,,,31–35,
12/27/2025 23:20:15,,,Male,Married,Master’s,Garments,Supervisor,3–5,Contract,51+,"30–60 mins,",2,2,3,1,3,1,4,4,2,3,2,2,3,3,3,4,2,2,2,3,5,2,2,4,5,3,3,4,2,4,3,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Networks and contacts",,,,31–35,
12/27/2025 23:22:24,,,Female,Widowed,Bachelor’s,Education,Teacher,3–5,Part-time,41–50,"30–60 mins,",1,1,1,2,1,3,1,4,3,3,2,2,4,4,4,2,2,3,4,4,4,4,2,4,4,3,4,5,4,1,2,"Lack of time, Lack of financial security","Supportive boss/organization, Financial savings, Skills and knowledge from current job",Innovative and independence ,Both,Stepping stone,31–35,
12/27/2025 23:24:14,,,Female,Married,HSC,Garments,Worker,0–2,Contract,51+,"30–60 mins,",4,2,3,4,1,4,2,4,3,2,2,3,4,5,1,2,2,2,2,2,2,2,3,4,4,3,5,4,3,3,3,Lack of time,"Supportive boss/organization, Skills and knowledge from current job",Both,Both,Both ,31–35,
12/27/2025 23:25:56,,,Male,Widowed,HSC,NGO,Field supervisor ,3–5,Contract,51+,"30–60 mins,",1,2,3,4,1,4,3,1,1,2,4,3,2,2,1,4,4,1,2,3,4,2,4,4,5,3,4,4,5,3,4,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,41–50,
12/27/2025 23:27:40,,,Male,Single,HSC,Tech,Programmer,3–5,Permanent,41–50,"30–60 mins,",2,3,2,4,1,3,5,4,3,3,2,3,4,2,4,5,2,2,3,3,4,4,5,4,2,3,3,5,5,4,4,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,18-25,
12/27/2025 23:29:13,,,Female,Single,SSC or Less,Garments,Worker ,0–2,Contract,51+,1–2 hours,4,2,1,3,3,3,2,3,4,5,1,2,2,4,4,1,2,2,5,4,5,2,1,1,2,3,5,2,3,5,5,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings",,,,31–35,
12/27/2025 23:31:03,,,Female,Single,Bachelor’s,Healthcare,Health assistant ,3–5,Permanent,51+,"30–60 mins,",1,1,1,2,2,1,2,2,1,2,2,4,4,4,3,2,4,5,3,2,3,2,4,3,4,5,3,3,3,4,5,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",,,,18-25,
12/27/2025 23:33:24,,,Male,Single,Bachelor’s,Tech,Web developer ,3–5,Contract,41–50,"30–60 mins,",4,4,4,3,4,5,4,4,3,3,3,1,4,4,3,5,2,3,5,4,4,4,4,5,5,3,3,3,3,1,4,"Lack of time, Family responsibilities, Unsupportive organization","Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/27/2025 23:48:55,,,Female,Married,Bachelor’s,Education,Teacher,3–5,Permanent,51+,1–2 hours,2,1,2,2,4,3,3,3,4,1,2,1,2,2,2,1,2,3,4,2,3,3,1,5,5,4,4,3,4,4,5,"Lack of time, Lack of financial security","Supportive boss/organization, Financial savings, Motivation/passion",Both,Creative ,Stepping stone,26–30,
12/27/2025 23:50:46,,,Male,Married,Bachelor’s,Private,HR,3–5,Permanent,51+,"30–60 mins,",2,3,1,2,2,3,2,1,2,5,2,5,1,2,1,4,2,4,5,4,5,2,2,3,2,4,5,4,4,3,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Financial savings, Skills and knowledge from current job",Both,Creative ,Constraint ,31–35,
12/27/2025 23:57:02,,,Male,Single,HSC,Public,Computer operator ,3–5,Permanent,51+,"30–60 mins,",2,1,2,1,2,4,3,4,4,4,2,2,3,2,3,2,4,4,3,2,4,1,1,2,4,4,5,5,3,3,4,"Lack of time, Lack of financial security, Family responsibilities","Supportive boss/organization, Financial savings, Skills and knowledge from current job",Innovate,More creative ,Stepping stone,26–30,
12/28/2025 0:00:02,,,Male,Single,Master’s,Other,Editor ,3–5,Permanent,51+,"30–60 mins,",3,2,3,5,4,3,3,1,4,5,4,2,4,1,3,4,2,4,4,2,2,2,3,5,5,4,3,4,3,3,2,"Lack of time, Lack of financial security","Supportive boss/organization, Skills and knowledge from current job, Motivation/passion",Independence ,Both,Stepping stone,26–30,
12/28/2025 17:14:17,,,Male,Married,Master’s,Private,Marketing ,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,"Lack of time, Family responsibilities, Fear of risk/failure, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Motivation/passion",,,,36–40,
12/28/2025 17:19:24,,,Male,Married,Master’s,Private,Marketing ,6–10,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,36–40,
12/28/2025 17:21:36,,,Male,Single,HSC,Private,Salesman ,0–2,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,18-25,
12/28/2025 17:23:37,,,Male,Single,HSC,Garments,Helper ,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization","Supportive boss/organization, Skills and knowledge from current job",,,,18-25,
12/28/2025 17:25:39,,,Male,Single,SSC or Less,Garments,Helper,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,18-25,
12/28/2025 17:27:41,,,Male,Single,HSC,Garments,Helper,3–5,Contract,51+,More than 2 hours,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts",,,,18-25,
12/28/2025 17:29:35,,,Male,Single,HSC,Garments,Helper,0–2,Contract,51+,1–2 hours,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job",,,,18-25,
12/28/2025 17:32:09,,,Male,Married,HSC,Garments,Supervisor ,3–5,Contract,51+,More than 2 hours,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,Lack of time,"Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,18-25,
12/28/2025 17:33:42,,,Male,Married,Bachelor’s,Garments,Supervisor ,3–5,Contract,51+,More than 2 hours,1,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts",,,,18-25,
